Reference,Target,Distance,Number of Alpha Carbons in Target,Number of Alpha Carbons in Reference
ref_8svk_ca,target_8BS5_ca,0.3304625016848239,294,164
ref_8svk_ca,target_6XDB_ca,0.3306256179525979,294,404
ref_8spz_ca,target_7UAD_ca,0.330858731669129,283,277
ref_8spz_ca,target_7YBX_ca,0.3311109978935938,283,300
ref_8svk_ca,target_8D6F_ca,0.3312491734721734,294,542
ref_8spz_ca,target_7KHG_ca,0.3315915804956372,283,329
ref_8svk_ca,target_7PWT_ca,0.3315949702415364,294,237
ref_8spz_ca,target_7PRX_ca,0.331961936061397,283,267
ref_8svk_ca,target_7O3S_ca,0.3319699245848172,294,235
ref_8svk_ca,target_7KP1_ca,0.3321782125056654,294,378
ref_8svk_ca,target_8DHH_ca,0.33320301670847086,294,367
ref_8spz_ca,target_6SLW_ca,0.33335902051661265,283,245
ref_8spz_ca,target_8HAQ_ca,0.3338003890042122,283,490
ref_8svk_ca,target_6UJO_ca,0.33427167791502593,294,384
ref_8svk_ca,target_6LXC_ca,0.33518010061534415,294,261
ref_8spz_ca,target_7WCW_ca,0.3361768150394643,283,300
ref_8spz_ca,target_8D6F_ca,0.3372304174426198,283,542
ref_8svk_ca,target_7XHK_ca,0.3377010302593828,294,334
ref_8svk_ca,target_7KHG_ca,0.33841049735609513,294,329
ref_8svk_ca,target_7YBX_ca,0.34023914316694964,294,300
ref_8svk_ca,target_7WCW_ca,0.3410054644691449,294,300
ref_8spz_ca,target_7KP1_ca,0.3420946982121555,283,378
ref_8svk_ca,target_6LTK_ca,0.3427550437843908,294,208
ref_8svk_ca,target_6WFW_ca,0.3430790760665553,294,491
ref_8svk_ca,target_7AXF_ca,0.3431853634379253,294,267
ref_8svk_ca,target_6VRO_ca,0.34357034291454763,294,334
ref_8spz_ca,target_7KVX_ca,0.34363252812052053,283,181
ref_8svk_ca,target_7AZW_ca,0.34560129605715856,294,235
ref_8spz_ca,target_8GM5_ca,0.3471005460863561,283,555
ref_8svk_ca,target_8GM5_ca,0.34716012345423136,294,555
ref_8svk_ca,target_7PRX_ca,0.3485174759475166,294,267
ref_8spz_ca,target_7O3S_ca,0.35002061851368227,283,235
ref_8svk_ca,target_8FDX_ca,0.35165117363341136,294,202
ref_8spz_ca,target_7TGQ_ca,0.35187083632736327,283,182
ref_8svk_ca,target_7SH4_ca,0.35322602795699193,294,378
ref_8svk_ca,target_7JVO_ca,0.3534938896180925,294,432
ref_8spz_ca,target_8DHH_ca,0.35397325718342504,283,367
ref_8svk_ca,target_8HTC_ca,0.3552404367634904,294,290
ref_8spz_ca,target_6LTK_ca,0.35648340802922895,283,208
ref_8svk_ca,target_7KVX_ca,0.3569258308586965,294,181
ref_8spz_ca,target_7AZW_ca,0.35699740871780494,283,235
ref_8spz_ca,target_8K71_ca,0.35709523091236317,283,340
ref_8spz_ca,target_7SH4_ca,0.3571558658438178,283,378
ref_8g1t_ca,target_6UPR_ca,0.3575172986861261,565,543
ref_8spz_ca,target_6WFW_ca,0.3575939198217303,283,491
ref_8svk_ca,target_6YYK_ca,0.35793698559412696,294,318
ref_8svk_ca,target_6XI4_ca,0.35804843689192073,294,408
ref_8spz_ca,target_6XI4_ca,0.36009270372755986,283,408
ref_8spz_ca,target_7AXF_ca,0.3602081936353992,283,267
ref_8svk_ca,target_8HAQ_ca,0.3610519499046892,294,490
ref_8spz_ca,target_7ZC9_ca,0.3613517520627784,283,392
ref_8svk_ca,target_8G8S_ca,0.36202774906835156,294,448
ref_8g1t_ca,target_7Y9C_ca,0.3623738257916174,565,562
ref_8spz_ca,target_6ULV_ca,0.3625389982026903,283,455
ref_8svk_ca,target_6YUY_ca,0.3632992821734125,294,360
ref_8spz_ca,target_6YUY_ca,0.3646211783903468,283,360
ref_8spz_ca,target_6XJN_ca,0.3662203324381113,283,417
ref_8svk_ca,target_7ZC9_ca,0.3662509096332985,294,392
ref_8spz_ca,target_6JVR_ca,0.3665451533508566,283,305
ref_8spz_ca,target_6KOJ_ca,0.36687623446751244,283,257
ref_8spz_ca,target_7LZF_ca,0.3678743347747133,283,240
ref_8spz_ca,target_6GWQ_ca,0.3680851528075969,283,475
ref_8spz_ca,target_7JO7_ca,0.3684446783269118,283,367
ref_8spz_ca,target_6UPR_ca,0.3685485518884003,283,543
ref_8svk_ca,target_8FDY_ca,0.3688464509952356,294,201
ref_8svk_ca,target_6XJN_ca,0.3695077692846828,294,417
ref_8spz_ca,target_6PYO_ca,0.3699959711484131,283,318
ref_8svk_ca,target_7TGQ_ca,0.37072167277144585,294,182
ref_8svk_ca,target_8R79_ca,0.37203732830540004,294,240
ref_8spz_ca,target_6KQP_ca,0.37211072309145515,283,220
ref_8g1t_ca,target_6GWQ_ca,0.37266401006884253,565,475
ref_8spz_ca,target_8OGC_ca,0.37277335562321723,283,305
ref_8spz_ca,target_8FDX_ca,0.37481638014205093,283,202
ref_8spz_ca,target_7SVB_ca,0.3751929887103412,283,555
ref_8svk_ca,target_8OGC_ca,0.37546788330996306,294,305
ref_8svk_ca,target_6GWQ_ca,0.37650987926229224,294,475
ref_8svk_ca,target_7QG1_ca,0.37771500471961617,294,544
ref_8svk_ca,target_7JO7_ca,0.37847180517133727,294,367
ref_8spz_ca,target_8OG5_ca,0.381645930288375,283,301
ref_8svk_ca,target_6ULV_ca,0.38181797544595025,294,455
ref_8svk_ca,target_6JVR_ca,0.38241179394820835,294,305
ref_8spf_ca,target_8SKI_ca,0.3833206341694642,422,426
ref_8svk_ca,target_8OG5_ca,0.38507193333860396,294,301
ref_8spz_ca,target_7XUB_ca,0.386025797712127,283,538
ref_8spz_ca,target_8IIZ_ca,0.3883694886084009,283,525
ref_8spf_ca,target_8E8B_ca,0.38888242180769245,422,436
ref_8svk_ca,target_8K71_ca,0.3892954348258576,294,340
ref_8spz_ca,target_6S7F_ca,0.389693704738269,283,523
ref_8svk_ca,target_6KQP_ca,0.3899763724746826,294,220
ref_8spf_ca,target_8UQB_ca,0.3902526378204008,422,408
ref_8spf_ca,target_8D6D_ca,0.3923653661482729,422,544
ref_8spz_ca,target_8R79_ca,0.3924719898263481,283,240
ref_8spz_ca,target_7XVX_ca,0.3934492775250829,283,366
ref_8svk_ca,target_6KOJ_ca,0.3953729334232498,294,257
ref_8spz_ca,target_6TFW_ca,0.3965133926741483,283,530
ref_8svk_ca,target_7YB7_ca,0.39737128241146347,294,294
ref_8spz_ca,target_7YB7_ca,0.39752226064110624,283,294
ref_8spz_ca,target_7DCJ_ca,0.39763528857661135,283,204
ref_8spz_ca,target_6TWA_ca,0.3993872301507549,283,522
ref_8spz_ca,target_7Y9C_ca,0.40023294533340736,283,562
ref_8svk_ca,target_8IIZ_ca,0.4003425904781657,294,525
ref_8svk_ca,target_6UPR_ca,0.4003507586127431,294,543
ref_8g1t_ca,target_8G8O_ca,0.4013368927003407,565,558
ref_8svk_ca,target_7LZF_ca,0.4015315837029639,294,240
ref_8svk_ca,target_8PBR_ca,0.40153798173643074,294,370
ref_8spz_ca,target_7K2R_ca,0.4017465233444302,283,581
ref_8spz_ca,target_7QG1_ca,0.4022266973712972,283,544
ref_8svk_ca,target_7XUB_ca,0.40295010756032945,294,538
ref_8g1t_ca,target_6S7F_ca,0.4056137466870964,565,523
ref_8spz_ca,target_8FDY_ca,0.40602992054634,283,201
ref_8svk_ca,target_6S7F_ca,0.40605486525044254,294,523
ref_8g1t_ca,target_7SVB_ca,0.40938391479860164,565,555
ref_8g1t_ca,target_7YFK_ca,0.4115929128930796,565,580
ref_8svk_ca,target_8OMK_ca,0.4124679728346077,294,600
ref_8spf_ca,target_8D6F_ca,0.41341726528095407,422,542
ref_8svk_ca,target_6WMS_ca,0.41508783660095916,294,419
ref_8spz_ca,target_6WMS_ca,0.415961679183458,283,419
ref_8g1t_ca,target_6XJN_ca,0.4164740153815716,565,417
ref_8spz_ca,target_8OMK_ca,0.41649933581715914,283,600
ref_8g1t_ca,target_8HAQ_ca,0.41687480475420763,565,490
ref_8g1t_ca,target_7JHD_ca,0.41761622956086125,565,467
ref_8g1t_ca,target_6TWA_ca,0.41768868783509555,565,522
ref_8spf_ca,target_7E1T_ca,0.4182912220226808,422,403
ref_8spf_ca,target_6ULV_ca,0.4184174702825767,422,455
ref_8svk_ca,target_7Y9C_ca,0.4186960533841876,294,562
ref_8g1t_ca,target_8IIZ_ca,0.4188180872625891,565,525
ref_8spz_ca,target_7JVO_ca,0.41883696334496284,283,432
ref_8g1t_ca,target_8GM5_ca,0.4192743042859145,565,555
ref_8svk_ca,target_7K2R_ca,0.419358939444382,294,581
ref_8svk_ca,target_8EWR_ca,0.4195565840476353,294,447
ref_8svk_ca,target_7SVB_ca,0.4198638801016457,294,555
ref_8g1t_ca,target_7QG1_ca,0.4200591132179094,565,544
ref_8spz_ca,target_7JQG_ca,0.42079596609222314,283,499
ref_8g1t_ca,target_6ULV_ca,0.4208241926665261,565,455
ref_8svk_ca,target_6TFW_ca,0.4209344265128971,294,530
ref_8spf_ca,target_8CIH_ca,0.42206465404533944,422,362
ref_8g1t_ca,target_7K2R_ca,0.4222068846259463,565,581
ref_8svk_ca,target_7DCJ_ca,0.4224635041668841,294,204
ref_8svk_ca,target_6TWA_ca,0.4235752935096712,294,522
ref_8g1t_ca,target_7XUB_ca,0.4243626950369563,565,538
ref_8g1t_ca,target_6TFW_ca,0.42476205215498414,565,530
ref_8spf_ca,target_8GM5_ca,0.4251132252769976,422,555
ref_8g1t_ca,target_8D6D_ca,0.4251954684902087,565,544
ref_8spf_ca,target_6VFQ_ca,0.4253929519689014,422,425
ref_8spz_ca,target_8SO1_ca,0.4271022459289108,283,470
ref_8spz_ca,target_8G8S_ca,0.429768831130253,283,448
ref_8svk_ca,target_8SO1_ca,0.4305934030993526,294,470
ref_8spz_ca,target_6O5Z_ca,0.43419686709402694,283,531
ref_8svk_ca,target_6O5Z_ca,0.4343880474252622,294,531
ref_8spz_ca,target_8EWR_ca,0.4359470108043121,283,447
ref_8spz_ca,target_8SWE_ca,0.43638595258565693,283,574
ref_8spf_ca,target_7R5F_ca,0.43640706903141013,422,301
ref_8g1t_ca,target_7ULU_ca,0.436885729598147,565,550
ref_8svk_ca,target_7YFK_ca,0.43720199773158114,294,580
ref_8spf_ca,target_6UPR_ca,0.43736491318998905,422,543
ref_8svk_ca,target_7JQG_ca,0.437801279712963,294,499
ref_8svk_ca,target_7XVX_ca,0.4379346483517198,294,366
ref_8spf_ca,target_8HAQ_ca,0.4395975810699926,422,490
ref_8g1t_ca,target_8D6F_ca,0.4405729194883552,565,542
ref_8g1t_ca,target_7O08_ca,0.4411234150548943,565,451
ref_8svk_ca,target_8G8O_ca,0.4413585840549969,294,558
ref_8spz_ca,target_8B8Z_ca,0.441595369379512,283,528
ref_8svk_ca,target_8SWE_ca,0.4420883767458332,294,574
ref_8spf_ca,target_6GWQ_ca,0.4429116503153464,422,475
ref_8g1t_ca,target_8UQB_ca,0.4442757743250873,565,408
ref_8spz_ca,target_8G8O_ca,0.44461400329964923,283,558
ref_8g1t_ca,target_8B8Z_ca,0.4454152204233069,565,528
ref_8g1t_ca,target_8SO1_ca,0.44567325470020364,565,470
ref_8g1t_ca,target_8SWE_ca,0.44567629365417066,565,574
ref_8spf_ca,target_6VRO_ca,0.44569077815351166,422,334
ref_8spf_ca,target_6VNV_ca,0.4462196364830389,422,274
ref_8spf_ca,target_7QG1_ca,0.4470654909066523,422,544
ref_8g1t_ca,target_6O5Z_ca,0.4481383658590779,565,531
ref_8spf_ca,target_8F1X_ca,0.4488116997128964,422,318
ref_8spf_ca,target_7F2X_ca,0.4509864451478476,422,303
ref_8g1t_ca,target_6WFW_ca,0.4517936050495724,565,491
ref_8g1t_ca,target_8OMK_ca,0.45203466403351394,565,600
ref_8g1t_ca,target_7JQG_ca,0.45270251120496424,565,499
ref_8g1t_ca,target_6VFQ_ca,0.4551547304366122,565,425
ref_8spf_ca,target_7SVB_ca,0.4558018691408407,422,555
ref_8spz_ca,target_7O08_ca,0.4565689897209309,283,451
ref_8spf_ca,target_7K2R_ca,0.4569604316708268,422,581
ref_8svk_ca,target_8B8Z_ca,0.4572657468507339,294,528
ref_8spf_ca,target_6XDB_ca,0.45817571853714667,422,404
ref_8spz_ca,target_8PBR_ca,0.45866255787768995,283,370
ref_8spz_ca,target_7ULU_ca,0.45981988803852974,283,550
ref_8spf_ca,target_6WFW_ca,0.46065233279358103,422,491
ref_8spf_ca,target_7Y9C_ca,0.46070397285046205,422,562
ref_8spf_ca,target_7R3O_ca,0.46091284783017605,422,395
ref_8spz_ca,target_7YFK_ca,0.46242165697725346,283,580
ref_8spf_ca,target_7XHK_ca,0.4624645340865603,422,334
ref_8g1t_ca,target_7E1T_ca,0.46264998528432105,565,403
ref_8spf_ca,target_5SGM_ca,0.46273305409142657,422,315
ref_8spf_ca,target_6TFW_ca,0.4631385068679466,422,530
ref_8spf_ca,target_6S7F_ca,0.4637255430118287,422,523
ref_8spf_ca,target_8DHH_ca,0.46399629839477624,422,367
ref_8spf_ca,target_7XUB_ca,0.4642576159966994,422,538
ref_8g1t_ca,target_7ZC9_ca,0.46473473573336155,565,392
ref_8spf_ca,target_6XJN_ca,0.46505402262234713,422,417
ref_8g1t_ca,target_8E8B_ca,0.46524054965789186,565,436
ref_8g1t_ca,target_8SKI_ca,0.47346726447216786,565,426
ref_8spf_ca,target_8IIZ_ca,0.4737296691915639,422,525
ref_8spf_ca,target_7JVO_ca,0.4745220771587505,422,432
ref_8spf_ca,target_6X5Q_ca,0.47455204653454613,422,284
ref_8g1t_ca,target_6XDB_ca,0.4746650982065351,565,404
ref_8spf_ca,target_6ZUW_ca,0.4757162673113913,422,287
ref_8g1t_ca,target_8DHH_ca,0.4763649570690463,565,367
ref_8spf_ca,target_6TWA_ca,0.47676417074362903,422,522
ref_8g1t_ca,target_6VRO_ca,0.4782364650972493,565,334
ref_8svk_ca,target_7ULU_ca,0.47909084662722223,294,550
ref_8spf_ca,target_8G8O_ca,0.4791311824073449,422,558
ref_8spf_ca,target_8X72_ca,0.4794331117150726,422,294
ref_8g1t_ca,target_8CIH_ca,0.47957326898890784,565,362
ref_8g1t_ca,target_7JVO_ca,0.48027126611183574,565,432
ref_8spf_ca,target_8HTC_ca,0.48040630291109004,422,290
ref_8spz_ca,target_6OS4_ca,0.48066297189418805,283,147
ref_8spf_ca,target_8G8S_ca,0.481712388206539,422,448
ref_8spf_ca,target_7LG3_ca,0.48215271401616705,422,394
ref_8spf_ca,target_7CMR_ca,0.482909311205221,422,263
ref_8spf_ca,target_8OMK_ca,0.48350580586199754,422,600
ref_8spf_ca,target_7PRX_ca,0.4845538968527756,422,267
ref_8g1t_ca,target_6WMS_ca,0.48579906105750886,565,419
ref_8g1t_ca,target_8G8S_ca,0.4870428925115295,565,448
ref_8spf_ca,target_7YFK_ca,0.4871976764209391,422,580
ref_8spf_ca,target_7ZC9_ca,0.48795504491121466,422,392
ref_8spf_ca,target_7MIC_ca,0.48941819755592425,422,220
ref_8svk_ca,target_6OS4_ca,0.4916840117463017,294,147
ref_8svk_ca,target_7O08_ca,0.4943626278429291,294,451
ref_8spf_ca,target_6YUY_ca,0.4950047763836023,422,360
ref_8svk_ca,target_7U9D_ca,0.49553943959748475,294,203
ref_8spf_ca,target_7KP1_ca,0.4955630634935067,422,378
ref_8spf_ca,target_8SO1_ca,0.49743534276127044,422,470
ref_8g1t_ca,target_7LG3_ca,0.4975497178058145,565,394
ref_8spf_ca,target_6UJO_ca,0.49767804861683074,422,384
ref_8g1t_ca,target_7XHK_ca,0.4984506737580339,565,334
ref_8g1t_ca,target_8EWR_ca,0.49938044686365235,565,447
ref_8spz_ca,target_7U9D_ca,0.49991498838530085,283,203
ref_8g1t_ca,target_6UJO_ca,0.5022302072578134,565,384
ref_8spf_ca,target_7O08_ca,0.5038075978047947,422,451
ref_8spf_ca,target_6XI4_ca,0.5052326986976736,422,408
ref_8g1t_ca,target_8X72_ca,0.50539248479728,565,294
ref_8spf_ca,target_8B8Z_ca,0.507441088421357,422,528
ref_8spf_ca,target_7SH4_ca,0.5074870604085019,422,378
ref_8spf_ca,target_6WMS_ca,0.5085230934222618,422,419
ref_8spf_ca,target_7KHG_ca,0.5099574080263128,422,329
ref_8spf_ca,target_6LXC_ca,0.5100951818922672,422,261
ref_8spf_ca,target_7BJO_ca,0.5103591671602739,422,257
ref_8spf_ca,target_8SWE_ca,0.5103661310733838,422,574
ref_8spf_ca,target_7UAD_ca,0.5122813453614086,422,277
ref_8spf_ca,target_7JQG_ca,0.5126578428788504,422,499
ref_8spf_ca,target_8BOK_ca,0.5129448530699278,422,282
ref_8spf_ca,target_6O5Z_ca,0.5137567719616518,422,531
ref_8spf_ca,target_7WCW_ca,0.5139092029328052,422,300
ref_8g1t_ca,target_6YUY_ca,0.5141043614016267,565,360
ref_8spf_ca,target_6SLW_ca,0.5153056107575453,422,245
ref_8spf_ca,target_6PYO_ca,0.5156763537679168,422,318
ref_8spf_ca,target_7YB7_ca,0.5160352850442868,422,294
ref_8g1t_ca,target_7YB7_ca,0.516602980312205,565,294
ref_8spf_ca,target_8EWR_ca,0.5173539649079931,422,447
ref_8spf_ca,target_7ULU_ca,0.5186430755807392,422,550
ref_8spz_ca,target_7JHD_ca,0.5189923463857133,283,467
ref_8spf_ca,target_7AXF_ca,0.5205015540629584,422,267
ref_8spf_ca,target_7JO7_ca,0.5216923567639359,422,367
ref_8g1t_ca,target_7KHG_ca,0.5222201121486035,565,329
ref_8spf_ca,target_7YBX_ca,0.5223021162337942,422,300
ref_8spf_ca,target_7O3S_ca,0.525241134870203,422,235
ref_8svk_ca,target_7JHD_ca,0.5255658308865652,294,467
ref_8spf_ca,target_8R79_ca,0.5260747101336921,422,240
ref_8spf_ca,target_8K71_ca,0.5301604585493953,422,340
ref_8spf_ca,target_6YYK_ca,0.5304494717418476,422,318
ref_8spf_ca,target_7MNU_ca,0.5317231230257976,422,243
ref_8g1t_ca,target_8PBR_ca,0.5323296233301744,565,370
ref_8g1t_ca,target_7R5F_ca,0.5334237590746689,565,301
ref_8spf_ca,target_6JVR_ca,0.5355081123553455,422,305
ref_8g1t_ca,target_7R3O_ca,0.5382883807363297,565,395
ref_8spf_ca,target_7XVX_ca,0.539833764061127,422,366
ref_8g1t_ca,target_7F2X_ca,0.5401555110592192,565,303
ref_8g1t_ca,target_6VNV_ca,0.5411192425143234,565,274
ref_8g1t_ca,target_5SGM_ca,0.5416084054660674,565,315
ref_8spf_ca,target_8OGC_ca,0.5418956128054863,422,305
ref_8g1t_ca,target_8F1X_ca,0.5427604044258706,565,318
ref_8spf_ca,target_7JHD_ca,0.5436513803018747,422,467
ref_8spf_ca,target_7PWT_ca,0.5456698887964245,422,237
ref_8g1t_ca,target_8HTC_ca,0.5457458831259727,565,290
ref_8g1t_ca,target_6XI4_ca,0.5459258318594723,565,408
ref_8g1t_ca,target_7PRX_ca,0.546025625996793,565,267
ref_8spf_ca,target_7AZW_ca,0.5463264906950324,422,235
ref_8spf_ca,target_8OG5_ca,0.5466708539452839,422,301
ref_8g1t_ca,target_7JO7_ca,0.5473323284245772,565,367
ref_8spf_ca,target_8PBR_ca,0.5475067131652983,422,370
ref_8g1t_ca,target_6ZUW_ca,0.5510295343922175,565,287
ref_8spf_ca,target_6KOJ_ca,0.5517436877044518,422,257
ref_8g1t_ca,target_7BJO_ca,0.554632882295212,565,257
ref_8spf_ca,target_8BS5_ca,0.5572766325863783,422,164
ref_8spf_ca,target_6LTK_ca,0.5588343689938237,422,208
ref_8g1t_ca,target_7XVX_ca,0.559637553700582,565,366
ref_8g1t_ca,target_7KP1_ca,0.5613520522293843,565,378
ref_8g1t_ca,target_7CMR_ca,0.5643060090932559,565,263
ref_8g1t_ca,target_6X5Q_ca,0.5648257125917263,565,284
ref_8g1t_ca,target_6LXC_ca,0.5648734980657801,565,261
ref_8spf_ca,target_7Y8D_ca,0.5662778181491805,422,151
ref_8g1t_ca,target_8K71_ca,0.5678478199522465,565,340
ref_8g1t_ca,target_7SH4_ca,0.5709546494990029,565,378
ref_8spf_ca,target_7LZF_ca,0.5789825047443158,422,240
ref_8spf_ca,target_6KQP_ca,0.579060985684545,422,220
ref_8g1t_ca,target_7UAD_ca,0.5790888849697955,565,277
ref_8spf_ca,target_8FDX_ca,0.5816746372580582,422,202
ref_8spf_ca,target_7KVX_ca,0.584754391277914,422,181
ref_8spf_ca,target_8FDY_ca,0.5896815273205426,422,201
ref_8g1t_ca,target_7YBX_ca,0.595371112651581,565,300
ref_8spf_ca,target_7TGQ_ca,0.5962833364573543,422,182
ref_8g1t_ca,target_8BOK_ca,0.5971566839630643,565,282
ref_8g1t_ca,target_7WCW_ca,0.5981611114075276,565,300
ref_8spf_ca,target_7DCJ_ca,0.5985318482059264,422,204
ref_8g1t_ca,target_6PYO_ca,0.6030241632966448,565,318
ref_8g1t_ca,target_7AXF_ca,0.6053868824954913,565,267
ref_8g1t_ca,target_7MNU_ca,0.6169892254848692,565,243
ref_8g1t_ca,target_6YYK_ca,0.618239267010126,565,318
ref_8g1t_ca,target_7MIC_ca,0.6205741416591753,565,220
ref_8g1t_ca,target_7AZW_ca,0.6262779688835557,565,235
ref_8g1t_ca,target_8OGC_ca,0.6286284413922429,565,305
ref_8g1t_ca,target_8OG5_ca,0.6300341934020963,565,301
ref_8g1t_ca,target_6JVR_ca,0.6322508924378242,565,305
ref_8g1t_ca,target_6KOJ_ca,0.6330992523181013,565,257
ref_8g1t_ca,target_8R79_ca,0.6377620437332321,565,240
ref_8g1t_ca,target_6SLW_ca,0.6430990272388694,565,245
ref_8g1t_ca,target_7LZF_ca,0.6563686433074434,565,240
ref_8g1t_ca,target_7O3S_ca,0.6581559243951692,565,235
ref_8g1t_ca,target_6KQP_ca,0.6618645362158105,565,220
ref_8g1t_ca,target_7PWT_ca,0.6643674582050519,565,237
ref_8spf_ca,target_7U9D_ca,0.6645610617259473,422,203
ref_8g1t_ca,target_8FDX_ca,0.6718498361132091,565,202
ref_8g1t_ca,target_8FDY_ca,0.6734136525061557,565,201
ref_8g1t_ca,target_6LTK_ca,0.6888278981756104,565,208
ref_8g1t_ca,target_8BS5_ca,0.689214523921119,565,164
ref_8g1t_ca,target_7DCJ_ca,0.6966708395405149,565,204
ref_8spf_ca,target_6OS4_ca,0.7090279813294053,422,147
ref_8g1t_ca,target_7KVX_ca,0.7131045101661508,565,181
ref_8g1t_ca,target_7Y8D_ca,0.7193214334468852,565,151
ref_8g1t_ca,target_7TGQ_ca,0.7337616819580572,565,182
ref_8g1t_ca,target_7U9D_ca,0.7991554635045622,565,203
ref_8spe_ca,target_8G8O_ca,0.8244493549781226,2453,558
ref_8spe_ca,target_7Y9C_ca,0.8284502795060075,2453,562
ref_8spe_ca,target_7YFK_ca,0.8345668178865361,2453,580
ref_8spe_ca,target_8OMK_ca,0.8373903082330709,2453,600
ref_8spe_ca,target_7K2R_ca,0.8420733587953649,2453,581
ref_8spe_ca,target_7ULU_ca,0.8434856281036349,2453,550
ref_8spe_ca,target_6UPR_ca,0.8455505897372985,2453,543
ref_8spe_ca,target_8SWE_ca,0.8467659687519502,2453,574
ref_8spe_ca,target_8B8Z_ca,0.8478553313566195,2453,528
ref_8g1t_ca,target_6OS4_ca,0.8514071838633752,565,147
ref_8spe_ca,target_7QG1_ca,0.8517454596858247,2453,544
ref_8spe_ca,target_7JHD_ca,0.8550002772858357,2453,467
ref_8spe_ca,target_7SVB_ca,0.8551456730522105,2453,555
ref_8spe_ca,target_6TFW_ca,0.8616278214058463,2453,530
ref_8spe_ca,target_6O5Z_ca,0.8620448845094616,2453,531
ref_8spe_ca,target_8GM5_ca,0.8637899982740352,2453,555
ref_8spe_ca,target_6TWA_ca,0.8672708429655692,2453,522
ref_8spe_ca,target_8IIZ_ca,0.8672996695288349,2453,525
