Reference,Target,Distance,Number of Alpha Carbons in Target,Number of Alpha Carbons in Reference
ref_Danio_rerio_CRCL_2_filtered_Ca,target_8spz_ca,0.34389155140812505,163,283
ref_Gallus_gallus_CRCL_1_filtered_Ca,target_8spz_ca,0.3440741393408349,160,283
ref_Xenopus_tropicalis_CRCL_5_filtered_Ca,target_8svk_ca,0.34413921192804175,139,294
ref_Chondrosia_reniformis_CRCL_1_filtered_Ca,target_8svk_ca,0.3450432885358122,168,294
ref_Oscarella_lobularis_CRCL_1_filtered_Ca,target_8svk_ca,0.3452886611677777,155,294
ref_Ephydatia_muelleri_CRCL_2_filtered_Ca,target_8spz_ca,0.34553325016528885,163,283
ref_Hydra_vulgaris_CRCL_3_filtered_Ca,target_8spz_ca,0.3457342382043678,164,283
ref_Strongylocentrotus_purpuratus_CRCL_1_filtered_Ca,target_8svk_ca,0.3458893975622883,144,294
ref_Danio_rerio_CRCL_7_filtered_Ca,target_8svk_ca,0.34639305694516553,146,294
ref_Strongylocentrotus_purpuratus_CRCL_4_filtered_Ca,target_8spz_ca,0.3464187750529521,146,283
ref_Stylophora_pistillata_CRCL_5_filtered_Ca,target_8spz_ca,0.3470352489952015,139,283
ref_Haliclona_tubifera_CRCL_4_filtered_Ca,target_8spz_ca,0.34733660575368985,172,283
ref_Homo_sapiens_CRCL_9_filtered_Ca,target_8svk_ca,0.34737143984620983,162,294
ref_Acropora_digitifera_CRCL_1_filtered_Ca,target_8svk_ca,0.3480641202632791,150,294
ref_Amphimedon_queenslandica_CRCL_3_filtered_Ca,target_8svk_ca,0.3481414436245538,144,294
ref_Strongylocentrotus_purpuratus_CRCL_3_filtered_Ca,target_8spz_ca,0.34853950664038735,141,283
ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca,target_8spz_ca,0.3496496019415183,136,283
ref_Xenopus_tropicalis_CRCL_2_filtered_Ca,target_8svk_ca,0.34974562294968764,131,294
ref_Haliclona_tubifera_CRCL_3_filtered_Ca,target_8spz_ca,0.35017358520038455,164,283
ref_Nematostella_vectensis_CRCL_3_filtered_Ca,target_8svk_ca,0.3503430982832595,148,294
ref_Hydra_vulgaris_CRCL_4_filtered_Ca,target_8svk_ca,0.3505201476173148,156,294
ref_Danio_rerio_CRCL_8_filtered_Ca,target_8svk_ca,0.35112415087933674,145,294
ref_Danio_rerio_CRCL_1_filtered_Ca,target_8svk_ca,0.3513037140560771,148,294
ref_Oscarella_pearsei_CRCL_1_filtered_Ca,target_8svk_ca,0.35196648066618663,160,294
ref_Homo_sapiens_CRCL_3_filtered_Ca,target_8svk_ca,0.3520251719250293,141,294
ref_Danio_rerio_CRCL_3_filtered_Ca,target_8svk_ca,0.3521248949423384,136,294
ref_Halisarca_caerulea_CRCL_3_filtered_Ca,target_8spz_ca,0.35282831141948556,181,283
ref_Strongylocentrotus_purpuratus_CRCL_1_filtered_Ca,target_8spz_ca,0.3528577421489133,144,283
ref_Hydra_vulgaris_CRCL_2_filtered_Ca,target_8svk_ca,0.3533338508740275,156,294
ref_Hydra_vulgaris_CRCL_4_filtered_Ca,target_8spz_ca,0.3538029833116873,156,283
ref_Suberites_domuncula_CRCL_1_filtered_Ca,target_8svk_ca,0.35462463964348284,147,294
ref_Danio_rerio_CRCL_8_filtered_Ca,target_8spz_ca,0.35468901041411927,145,283
ref_Homo_sapiens_CRCL_2_filtered_Ca,target_8svk_ca,0.35497210765795606,140,294
ref_Hydra_vulgaris_CRCL_5_filtered_Ca,target_8svk_ca,0.3550855412226525,138,294
ref_Oscarella_lobularis_CRCL_1_filtered_Ca,target_8spz_ca,0.3554604035891168,155,283
ref_Danio_rerio_CRCL_10_filtered_Ca,target_8svk_ca,0.3556281269847612,176,294
ref_Haliclona_tubifera_CRCL_5_filtered_Ca,target_8spz_ca,0.35600536225474433,172,283
ref_Stylophora_pistillata_CRCL_4_filtered_Ca,target_8spz_ca,0.3560605473024354,141,283
ref_Hydra_vulgaris_CRCL_5_filtered_Ca,target_8spz_ca,0.35613775816068444,138,283
ref_Homo_sapiens_CRCL_3_filtered_Ca,target_8spz_ca,0.35662300258332913,141,283
ref_Danio_rerio_CRCL_10_filtered_Ca,target_8spz_ca,0.35688546180122793,176,283
ref_Danio_rerio_CRCL_4_filtered_Ca,target_8svk_ca,0.3574115268909074,136,294
ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca,target_8svk_ca,0.358295640351704,122,294
ref_Geodia_cydonium_CRCL_2_filtered_Ca,target_8svk_ca,0.358361008191968,155,294
ref_Amphimedon_queenslandica_CRCL_5_filtered_Ca,target_8svk_ca,0.35849101337342404,161,294
ref_Haliclona_tubifera_CRCL_1_filtered_Ca,target_8spz_ca,0.3588677271555708,156,283
ref_Suberites_domuncula_CRCL_1_filtered_Ca,target_8spz_ca,0.359159921503389,147,283
ref_Amphimedon_queenslandica_CRCL_1_filtered_Ca,target_8svk_ca,0.3592326623463993,138,294
ref_Acropora_millepora_CRCL_2_filtered_Ca,target_8svk_ca,0.35968441612222635,147,294
ref_Xenopus_tropicalis_CRCL_4_filtered_Ca,target_8spz_ca,0.36030092113637757,152,283
ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca,target_8spz_ca,0.36085101708238504,154,283
ref_Homo_sapiens_CRCL_5_filtered_Ca,target_8svk_ca,0.3610111856486128,153,294
ref_Xenopus_tropicalis_CRCL_5_filtered_Ca,target_8spz_ca,0.3615406285967338,139,283
ref_Halisarca_caerulea_CRCL_1_filtered_Ca,target_8spz_ca,0.36156799785558874,138,283
ref_Homo_sapiens_CRCL_4_filtered_Ca,target_8spz_ca,0.3619246403746912,158,283
ref_Homo_sapiens_CRCL_9_filtered_Ca,target_8spz_ca,0.361954117905547,162,283
ref_Haliclona_tubifera_CRCL_2_filtered_Ca,target_8spz_ca,0.36199687410006226,156,283
ref_Geodia_cydonium_CRCL_1_filtered_Ca,target_8svk_ca,0.36211436538450587,155,294
ref_Halisarca_caerulea_CRCL_1_filtered_Ca,target_8svk_ca,0.36243258762086644,138,294
ref_Homo_sapiens_CRCL_5_filtered_Ca,target_8spz_ca,0.362668181782685,153,283
ref_Exaiptasia_pallida_CRCL_1_filtered_Ca,target_8spz_ca,0.36306109943454395,131,283
ref_Homo_sapiens_CRCL_8_filtered_Ca,target_8spz_ca,0.3636045557314278,145,283
ref_Oscarella_pearsei_CRCL_1_filtered_Ca,target_8spz_ca,0.36364728624949894,160,283
ref_Gallus_gallus_CRCL_4_filtered_Ca,target_8spz_ca,0.3637993151239101,142,283
ref_Gallus_gallus_CRCL_3_filtered_Ca,target_8svk_ca,0.36472688051739316,149,294
ref_Gallus_gallus_CRCL_4_filtered_Ca,target_8svk_ca,0.36477522127658096,142,294
ref_Xenopus_tropicalis_CRCL_2_filtered_Ca,target_8spz_ca,0.36601856920414627,131,283
ref_Exaiptasia_pallida_CRCL_1_filtered_Ca,target_8svk_ca,0.36660731557831266,131,294
ref_Homo_sapiens_CRCL_8_filtered_Ca,target_8svk_ca,0.3666908344588369,145,294
ref_Stylophora_pistillata_CRCL_3_filtered_Ca,target_8spz_ca,0.3667777377087585,162,283
ref_Gallus_gallus_CRCL_3_filtered_Ca,target_8spz_ca,0.367011414397101,149,283
ref_Danio_rerio_CRCL_3_filtered_Ca,target_8spz_ca,0.36727055104974093,136,283
ref_Chondrosia_reniformis_CRCL_1_filtered_Ca,target_8spz_ca,0.3680230891515149,168,283
ref_Hydra_vulgaris_CRCL_1_filtered_Ca,target_8spz_ca,0.36835738435915566,143,283
ref_Xenopus_tropicalis_CRCL_6_filtered_Ca,target_8svk_ca,0.36895319459867393,138,294
ref_Danio_rerio_CRCL_5_filtered_Ca,target_8spz_ca,0.37049624234062895,125,283
ref_Homo_sapiens_CRCL_2_filtered_Ca,target_8spz_ca,0.37101006851518437,140,283
ref_Stylophora_pistillata_CRCL_6_filtered_Ca,target_8spz_ca,0.37112331362759926,149,283
ref_Danio_rerio_CRCL_5_filtered_Ca,target_8svk_ca,0.3724008792181986,125,294
ref_Halisarca_caerulea_CRCL_2_filtered_Ca,target_8spz_ca,0.37316687213889527,139,283
ref_Stylophora_pistillata_CRCL_4_filtered_Ca,target_8svk_ca,0.37412514593134544,141,294
ref_Ephydatia_muelleri_CRCL_1_filtered_Ca,target_8spz_ca,0.3768281749954485,112,283
ref_Hydra_vulgaris_CRCL_1_filtered_Ca,target_8svk_ca,0.37705060322139344,143,294
ref_Strongylocentrotus_purpuratus_CRCL_5_filtered_Ca,target_8spz_ca,0.3779639417084007,119,283
ref_Hydra_vulgaris_CRCL_2_filtered_Ca,target_8spz_ca,0.3785544659549427,156,283
ref_Trichoplax_adhaerens_CRCL_3_filtered_Ca,target_8spz_ca,0.37915204601894836,134,283
ref_Nematostella_vectensis_CRCL_4_filtered_Ca,target_8spz_ca,0.379496189295453,137,283
ref_Trichoplax_adhaerens_CRCL_3_filtered_Ca,target_8svk_ca,0.3797963559376355,134,294
ref_Stylophora_pistillata_CRCL_6_filtered_Ca,target_8svk_ca,0.3798987633682328,149,294
ref_Danio_rerio_CRCL_4_filtered_Ca,target_8spz_ca,0.3811527025278467,136,283
ref_Porites_astreoides_CRCL_1_filtered_Ca,target_8svk_ca,0.38166456736854776,116,294
ref_Gallus_gallus_CRCL_2_filtered_Ca,target_8svk_ca,0.38272479077996635,127,294
ref_Amphimedon_queenslandica_CRCL_1_filtered_Ca,target_8spz_ca,0.3830506399098581,138,283
ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca,target_8spz_ca,0.38334090386554376,122,283
ref_Geodia_cydonium_CRCL_2_filtered_Ca,target_8spz_ca,0.3835981297175492,155,283
ref_Strongylocentrotus_purpuratus_CRCL_5_filtered_Ca,target_8svk_ca,0.38403196817353574,119,294
ref_Ephydatia_muelleri_CRCL_1_filtered_Ca,target_8svk_ca,0.3864845186839513,112,294
ref_Amphimedon_queenslandica_CRCL_5_filtered_Ca,target_8spz_ca,0.3877568238096129,161,283
ref_Geodia_cydonium_CRCL_1_filtered_Ca,target_8spz_ca,0.3886302108965568,155,283
ref_Xenopus_tropicalis_CRCL_6_filtered_Ca,target_8spz_ca,0.38903024961944294,138,283
ref_Nematostella_vectensis_CRCL_4_filtered_Ca,target_8svk_ca,0.38950129630559377,137,294
ref_Gallus_gallus_CRCL_5_filtered_Ca,target_8svk_ca,0.3907590427853874,140,294
ref_Gallus_gallus_CRCL_5_filtered_Ca,target_8spz_ca,0.395405443757542,140,283
ref_Gallus_gallus_CRCL_2_filtered_Ca,target_8spz_ca,0.39639549084709647,127,283
ref_Lubomirskia_baicalensis_CRCL_2_filtered_Ca,target_8svk_ca,0.4029619258910555,106,294
ref_Porites_astreoides_CRCL_1_filtered_Ca,target_8spz_ca,0.4135193270298862,116,283
ref_Lubomirskia_baicalensis_CRCL_2_filtered_Ca,target_8spz_ca,0.4211698893176982,106,283
ref_Porites_astreoides_CRCL_2_filtered_Ca,target_8svk_ca,0.4213767941876922,100,294
ref_Xenopus_tropicalis_CRCL_3_filtered_Ca,target_8svk_ca,0.42156701283706316,125,294
ref_Xenopus_tropicalis_CRCL_3_filtered_Ca,target_8spz_ca,0.4217474591919719,125,283
ref_Homo_sapiens_CRCL_11_filtered_Ca,target_8svk_ca,0.4485673320500276,120,294
ref_Porites_astreoides_CRCL_2_filtered_Ca,target_8spz_ca,0.4490619908890163,100,283
ref_Homo_sapiens_CRCL_11_filtered_Ca,target_8spz_ca,0.45158778707207015,120,283
ref_Amphimedon_queenslandica_CRCL_4_filtered_Ca,target_8svk_ca,0.4599521477133758,88,294
ref_Amphimedon_queenslandica_CRCL_4_filtered_Ca,target_8spz_ca,0.46171942807688043,88,283
ref_Nematostella_vectensis_CRCL_1_filtered_Ca,target_8spz_ca,0.46792796273824017,95,283
ref_Nematostella_vectensis_CRCL_1_filtered_Ca,target_8svk_ca,0.4802013943600578,95,294
ref_Haliclona_tubifera_CRCL_6_filtered_Ca,target_8svk_ca,0.5107056458056083,55,294
ref_Haliclona_tubifera_CRCL_6_filtered_Ca,target_8spz_ca,0.5147011621543502,55,283
ref_Pleurobrachia_pileus_CRCL_1_filtered_Ca,target_8spf_ca,0.5152578295109385,194,422
ref_Pocillopora_damicornis_CRCL_1_all_Ca,target_8spf_ca,0.5200095686266929,184,422
ref_Homo_sapiens_CRCL_7_filtered_Ca,target_8spf_ca,0.5258936877720403,168,422
ref_Stylophora_pistillata_CRCL_8_all_Ca,target_8spf_ca,0.5259359514930041,184,422
ref_Xenopus_tropicalis_CRCL_1_filtered_Ca,target_8spf_ca,0.5276027699674188,179,422
ref_Nematostella_vectensis_CRCL_6_filtered_Ca,target_8spf_ca,0.5294292370104555,165,422
ref_Danio_rerio_CRCL_9_filtered_Ca,target_8spf_ca,0.531157016651315,165,422
ref_Gallus_gallus_CRCL_6_filtered_Ca,target_8spf_ca,0.5317849406044974,181,422
ref_Haliclona_tubifera_CRCL_1_filtered_Ca,target_8spf_ca,0.533550587925099,156,422
ref_Mus_musculus_CRCL_1_filtered_Ca,target_8spf_ca,0.5353409408759728,165,422
ref_Stylophora_pistillata_CRCL_2_filtered_Ca,target_8spf_ca,0.5359011515064901,175,422
ref_Xenopus_tropicalis_CRCL_8_filtered_Ca,target_8spf_ca,0.5381741024558696,160,422
ref_Trichoplax__adhaerens_CRCL_1_filtered_Ca,target_8spf_ca,0.5417978263925021,175,422
ref_Acropora_millepora_CRCL_1_filtered_Ca,target_8spf_ca,0.5426639726778552,165,422
ref_Orbicella_faveolata_CRCL_1_filtered_Ca,target_8spf_ca,0.5443368593365423,164,422
ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca,target_8spf_ca,0.5461913318180519,167,422
ref_Stylophora_pistillata_CRCL_9_filtered_Ca,target_8spf_ca,0.5467200714215926,166,422
ref_Stylophora_pistillata_CRCL_7_filtered_Ca,target_8spf_ca,0.5495168308238925,159,422
ref_Mnemiopsis_leidyi_CRCL_1_filtered_Ca,target_8spf_ca,0.5498390539195827,180,422
ref_Homo_sapiens_CRCL_10_filtered_Ca,target_8spf_ca,0.5524133835588951,204,422
ref_Xenopus_tropicalis_CRCL_9_all_Ca,target_8spf_ca,0.5531632771547236,198,422
ref_Homo_sapiens_CRCL_6_filtered_Ca,target_8spf_ca,0.5541095952406558,169,422
ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca,target_8spf_ca,0.555189047420637,151,422
ref_Xenopus_tropicalis_CRCL_7_filtered_Ca,target_8spf_ca,0.5566081678247182,170,422
ref_Halisarca_caerulea_CRCL_3_filtered_Ca,target_8spf_ca,0.5571126579997906,181,422
ref_Haliclona_tubifera_CRCL_4_filtered_Ca,target_8spf_ca,0.5582635542952875,172,422
ref_Danio_rerio_CRCL_6_filtered_Ca,target_8spf_ca,0.5608788893603859,162,422
ref_Hormiphora_californensis_CRCL_1_filtered_Ca,target_8spf_ca,0.5618894574520964,170,422
ref_Beroe_ovata_CRCL_1_filtered_Ca,target_8spf_ca,0.5639907510405171,167,422
ref_Amphimedon_queenslandica_CRCL_7_filtered_Ca,target_8spf_ca,0.5647125703065575,160,422
ref_Gallus_gallus_CRCL_7_all_Ca,target_8spf_ca,0.5654129613952168,174,422
ref_Suberites_domuncula_CRCL_2_filtered_Ca,target_8spf_ca,0.5659120481891418,153,422
ref_Homo_sapiens_CRCL_1_filtered_Ca,target_8spf_ca,0.5664735499417365,160,422
ref_Lubomirskia_baicalensis_CRCL_1_filtered_Ca,target_8spf_ca,0.5682939539307287,144,422
ref_Ephydatia_muelleri_CRCL_2_filtered_Ca,target_8spf_ca,0.5683633787868408,163,422
ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca,target_8spf_ca,0.5703855786704305,155,422
ref_Haliclona_tubifera_CRCL_5_filtered_Ca,target_8spf_ca,0.571883247869325,172,422
ref_Stylophora_pistillata_CRCL_1_filtered_Ca,target_8spf_ca,0.5723174070125898,163,422
ref_Haliclona_tubifera_CRCL_3_filtered_Ca,target_8spf_ca,0.5724281315517059,164,422
ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca,target_8spf_ca,0.5739865985368353,154,422
ref_Strongylocentrotus_purpuratus_CRCL_4_filtered_Ca,target_8spf_ca,0.5768800568638073,146,422
ref_Acropora_digitifera_CRCL_1_filtered_Ca,target_8spf_ca,0.5787584003282716,150,422
ref_Homo_sapiens_CRCL_3_filtered_Ca,target_8spf_ca,0.5791823646874481,141,422
ref_Stylophora_pistillata_CRCL_3_filtered_Ca,target_8spf_ca,0.581146570931232,162,422
ref_Gallus_gallus_CRCL_1_filtered_Ca,target_8spf_ca,0.5820847923190489,160,422
ref_Homo_sapiens_CRCL_4_filtered_Ca,target_8spf_ca,0.5843031396783163,158,422
ref_Danio_rerio_CRCL_2_filtered_Ca,target_8spf_ca,0.5850703715874818,163,422
ref_Acropora_millepora_CRCL_2_filtered_Ca,target_8spf_ca,0.5868822785049475,147,422
ref_Hydra_vulgaris_CRCL_3_filtered_Ca,target_8spf_ca,0.5869084955163613,164,422
ref_Oscarella_lobularis_CRCL_1_filtered_Ca,target_8spf_ca,0.5878037955423813,155,422
ref_Chondrosia_reniformis_CRCL_1_filtered_Ca,target_8spf_ca,0.5883577628752744,168,422
